#,City_name,Source url,Hotel Name,Location ,City,State,Zip,Phone,Rate,% of guests recommend,Stars out of 5,Count of reviews,Count of reviews__1,Number of starts out of 5,% of guests recommend__1,Room cleanliness,Service & Staff,Room comfort,Hotel condition
240,Denver,https://www.expedia.co.uk/Denver-Hotels-Courtyard-By-Marriott-Denver-Airport.h77786.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=198.78&exp_ts=1519290633332&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Courtyard by Marriott Denver Airport,Tower Rd,Denver,CO,NA,020 3564 5165,3.0,89%,4.3,468,468,4.3,89%,4.5811954,4.3696575,4.4273505,4.4086747
241,Denver,https://www.expedia.co.uk/Castle-Rock-Hotels-Holiday-Inn-Express-Suites-Denver-South-Castle-Rock.h9236705.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=77.56&exp_ts=1519290633332&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Holiday Inn Express & Suites Denver South - Castle Rock,Genoa Way,Castle Rock,CO,NA,020 3564 5165,2.5,96%,4.7,184,184,4.7,96%,4.8858695,4.8152175,4.722826,4.8315206
242,Denver,https://www.expedia.co.uk/Denver-Hotels-TownePlace-Suites-By-Marriott-Denver-Downtown.h551479.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=148.88&exp_ts=1519290633332&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,TownePlace Suites By Marriott Denver Downtown,Speer Blvd,Denver,CO,NA,020 3564 5165,2.5,91%,4.2,643,643,4.2,91%,4.4068336,4.371117,4.3012433,4.1527348
243,Denver,https://www.expedia.co.uk/Denver-Hotels-Super-8-Denver-Stapleton.h1142680.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=60.68&exp_ts=1519290633332&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Super 8 Denver Stapleton,East 36th Avenue,Denver,CO,NA,020 3564 5165,2.0,41%,2.6,951,951,2.6,41%,2.7476346,2.9821239,2.8191376,2.3898678
244,Denver,https://www.expedia.co.uk/Thornton-Hotels-Holiday-Inn-Express-Hotel-Suites-Denver-North-Thornton.h5286947.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=103.64&exp_ts=1519290633332&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Holiday Inn Express Hotel & Suites Denver North - Thornton,Grant St,Thornton,CO,NA,020 3564 5165,2.5,89%,4.5,238,238,4.5,89%,4.65,4.462501,4.499999,4.5805073
245,Denver,https://www.expedia.co.uk/Denver-Hotels-Hampton-Inn-Suites-Denver-Downtown.h1312680.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=132.35&exp_ts=1519290633332&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Hampton Inn & Suites Denver-Downtown,Sherman St,Denver,CO,NA,020 3564 5165,2.5,94%,4.5,"1,356",1356,4.5,94%,4.6507,4.528372,4.540223,4.5402956
246,Denver,https://www.expedia.co.uk/Aurora-Hotels-Motel-6-Denver-East-Aurora.h1029877.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=53.24&exp_ts=1519290633332&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Motel 6 Denver East - Aurora,E Iliff Ave,Aurora,CO,NA,020 3564 5165,2.0,44%,2.8,479,479,2.8,44%,3.2129436,3.1252606,2.8726509,2.8914404
247,Denver,https://www.expedia.co.uk/Denver-Hotels-Motel-6-Denver-South-South-Tech-Center.h49789.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=50.72&exp_ts=1519290633333&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Motel 6 Denver South - South Tech Center,E Arapahoe Rd,Greenwood Village,CO,NA,020 3564 5165,2.0,41%,2.9,312,312,2.9,41%,3.1794872,3.147436,3.025641,2.7980769
248,Denver,https://www.expedia.co.uk/Denver-Hotels-Hampton-Inn-Suites-Denver-Tech-Center.h208594.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=115.71&exp_ts=1519290633333&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Hampton Inn & Suites Denver Tech Center,S Ulster Street,Denver,CO,NA,020 3564 5165,2.5,94%,4.4,"1,238",1238,4.4,94%,4.636806,4.503633,4.4657016,4.441518
249,Denver,https://www.expedia.co.uk/Evergreen-Hotels-The-Highland-Haven.h119300.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=135.22&exp_ts=1519290633333&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,The Highland Haven,S Independence Trl,Evergreen,CO,NA,020 3564 5165,4.0,98%,4.8,208,208,4.8,98%,4.8605776,4.8990383,4.7163463,4.706731
250,Denver,https://www.expedia.co.uk/Castle-Rock-Hotels-Super-8-Castle-Rock-Colorado.h855296.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=55.08&exp_ts=1519290633333&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Super 8 Castle Rock Colorado,Park St,Castle Rock,CO,NA,020 3564 5165,2.0,48%,2.9,396,396,2.9,48%,3.10101,3.2853534,2.99495,2.7989275
251,Denver,https://www.expedia.co.uk/Westminster-Hotels-Residence-Inn-By-Marriott-Denver-North-Westminster.h116680.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=95.61&exp_ts=1519290633333&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Residence Inn by Marriott Denver North-Westminster,W 88th Place,Westminster,CO,NA,020 3564 5165,3.0,96%,4.6,411,411,4.6,96%,4.665048,4.7427187,4.682039,4.603534
252,Denver,https://www.expedia.co.uk/Denver-Hotels-Denvers-Best-Inn-And-Suites.h22257.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=58.14&exp_ts=1519290633333&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Denver's Best Inn and Suites,Quebec St,Denver,CO,NA,020 3564 5165,2.0,52%,2.8,"1,740",1740,2.8,52%,2.8643672,3.1695411,2.9482465,2.4559693
253,Denver,https://www.expedia.co.uk/Brighton-Hotels-Quality-Inn.h41756.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=103.41&exp_ts=1519290633334&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Quality Inn,Brighton Rd,Brighton,CO,NA,020 3564 5165,2.5,69%,3.7,102,102,3.7,69%,4.068628,4.058823,3.8333333,3.66
254,Denver,https://www.expedia.co.uk/Denver-Hotels-BudBreakfast-At-The-Adagio.h1159125.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=246.65&exp_ts=1519290633334&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Bud+Breakfast at The Adagio,Race Street,Denver,CO,NA,020 3564 5165,3.0,100%,4.8,53,53,4.8,100%,4.735849,4.8867927,4.735849,4.5849056
255,Denver,https://www.expedia.co.uk/Denver-Hotels-Days-Inn-Denver-Downtown.h2150380.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=69.88&exp_ts=1519290633334&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Days Inn Denver Downtown,E Colfax Ave,Denver,CO,NA,020 3564 5165,2.0,42%,2.9,59,59,2.9,42%,3.2166667,3.5166667,3.1,2.85
256,Denver,https://www.expedia.co.uk/Littleton-Highlands-Ranch-Hotels-Staybridge-Suites-Denver-South-Park-Meadows.h487720.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=80.29&exp_ts=1519290633334&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Staybridge Suites Denver South-Park Meadows,Park Meadows Dr,Lone Tree,CO,NA,020 3564 5165,3.0,93%,4.2,159,159,4.2,93%,4.371071,4.3647804,4.2704396,4.1438355
257,Denver,https://www.expedia.co.uk/Denver-Hotels-Residence-Inn-By-Marriott-Denver-Tech-Center.h11264.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=90.35&exp_ts=1519290633334&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Residence Inn by Marriott Denver Tech Center,S Yosemite St,Greenwood Village,CO,NA,020 3564 5165,3.0,94%,4.4,365,365,4.4,94%,4.4931517,4.523289,4.3643827,4.287324
258,Denver,https://www.expedia.co.uk/Golden-Hotels-TownePlace-Suites-Denver-WestFederal-Center.h202390.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=94.53&exp_ts=1519290633334&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,TownePlace Suites Denver West/Federal Center,Tabor St,Golden,CO,NA,020 3564 5165,2.5,90%,4.3,408,408,4.3,90%,4.369193,4.4132023,4.308069,4.2641034
259,Denver,https://www.expedia.co.uk/Denver-Hotels-Extended-Stay-America-Denver-Tech-Center-South.h119127.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=48.34&exp_ts=1519290633334&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Extended Stay America - Denver - Tech Center South,E Easter Ave,Englewood,CO,NA,020 3564 5165,2.5,49%,2.7,85,85,2.7,49%,2.8588235,3.2,2.8823528,2.6410258
260,Denver,https://www.expedia.co.uk/Wheat-Ridge-Hotels-Howard-Johnson-DenverWest.h3990.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=49.38&exp_ts=1519290633335&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Howard Johnson Denver/West,W 44th Ave,Wheat Ridge,CO,NA,020 3564 5165,2.0,30%,2.2,779,779,2.2,30%,2.435979,2.5640202,2.3988478,2.0954669
261,Denver,https://www.expedia.co.uk/Castle-Rock-Hotels-Comfort-Suites-Castle-Rock.h601736.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=65.15&exp_ts=1519290633335&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Comfort Suites Castle Rock,Castleton Way,Castle Rock,CO,NA,020 3564 5165,2.5,79%,4.1,472,472,4.1,79%,4.118395,4.1754756,4.1860476,3.978308
262,Denver,https://www.expedia.co.uk/Westminster-Hotels-Hampton-Inn-Denver-NorthwestWestminster.h74616.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=79.52&exp_ts=1519290633335&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Hampton Inn Denver-Northwest/Westminster,W 88th Pl,Westminster,CO,NA,020 3564 5165,2.5,94%,4.4,595,595,4.4,94%,4.562081,4.583893,4.436243,4.3789463
263,Denver,https://www.expedia.co.uk/Brighton-Hotels-Fairfield-Inn-And-Suites-Denver-Northeast-Brighton.h18576013.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=119.44&exp_ts=1519290633335&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Fairfield Inn and Suites Denver Northeast Brighton,Platte River Boulevard,Brighton,CO,NA,020 3564 5165,2.5,67%,4.1,7,7,4.1,67%,4.714286,4.285714,4.142857,4.428571
264,Denver,https://www.expedia.co.uk/Littleton-Highlands-Ranch-Hotels-Candlewood-Suites-Meridian-Business-Park-DTC.h1700756.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=67.19&exp_ts=1519290633335&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Candlewood Suites Meridian Business Park - DTC,El Diente Ct,Englewood,CO,NA,020 3564 5165,2.5,69%,3.6,185,185,3.6,69%,3.8776596,3.8457446,3.8085105,3.6043956
265,Denver,https://www.expedia.co.uk/Castle-Rock-Hotels-Hampton-Inn-Castle-Rock.h792022.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=72.61&exp_ts=1519290633335&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Hampton Inn Castle Rock,Castleton Way,Castle Rock,CO,NA,020 3564 5165,2.5,89%,4.4,261,261,4.4,89%,4.48659,4.448275,4.4061303,4.294119
266,Denver,https://www.expedia.co.uk/Denver-Hotels-Fairfield-Inn-And-Suites-By-Marriott-Denver-Airport.h42309.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=148.88&exp_ts=1519290633336&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Fairfield Inn and Suites by Marriott Denver Airport,Tower Rd,Denver,CO,NA,020 3564 5165,2.5,84%,4.2,694,694,4.2,84%,4.3948116,4.334298,4.289626,4.2185626
267,Denver,https://www.expedia.co.uk/Lakewood-Hotels-Hampton-Inn-Denver-West-Federal-Center.h23684.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=118.38&exp_ts=1519290633336&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Hampton Inn Denver West Federal Center,Union Blvd,Lakewood,CO,NA,020 3564 5165,2.5,95%,4.4,703,703,4.4,95%,4.5710225,4.522728,4.4701695,4.3487334
268,Denver,https://www.expedia.co.uk/Denver-Hotels-Super-8-Denver-Midtown.h1740929.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=59.41&exp_ts=1519290633336&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Super 8 Denver Midtown,Zuni B Street,Denver,CO,NA,020 3564 5165,2.0,41%,2.5,744,744,2.5,41%,2.587248,2.934899,2.5880377,2.1297326
269,Denver,https://www.expedia.co.uk/Denver-Hotels-Staybridge-Suites-Denver-Airport.h1990316.Hotel-Information?chkin=22%2F2%2F2018&chkout=23%2F2%2F2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=144.73&exp_ts=1519290633336&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR&candidateHmGuid=844b4430-6906-49b1-9ab3-f0f600341b6d&beaconIssued=2018-02-22T09:10:29,Staybridge Suites Denver Airport,Tower Road,Denver,CO,NA,020 3564 5165,3.0,95%,4.5,705,705,4.5,95%,4.63972,4.5290794,4.5744667,4.5427747
270,Denver,https://www.expedia.co.uk/Denver-Hotels-SpringHill-Suites-By-Marriott-Denver-Airport.h1764935.Hotel-Information?chkin=22%2F2%2F2018&chkout=23%2F2%2F2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290634163&vip=false&c=81c8e89a-620f-4fc4-8d42-cd108eb3b306&&exp_dp=157.2&exp_ts=1519290633337&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR&candidateHmGuid=844b4430-6906-49b1-9ab3-f0f600341b6d&beaconIssued=2018-02-22T09:10:29,SpringHill Suites by Marriott Denver Airport,E 68th Ave,Denver,CO,NA,020 3564 5165,2.5,89%,4.3,489,489,4.3,89%,4.4907966,4.314928,4.372187,4.4038444
271,Denver,https://www.expedia.co.uk/Denver-Hotels-The-Maven-At-Dairy-Block.h17289253.Hotel-Information?chkin=22%2F2%2F2018&chkout=23%2F2%2F2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290642157&vip=false&c=cdd5c865-f47a-455d-a255-5554e43f5b05&&exp_dp=171.83&exp_ts=1519290641071&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR&candidateHmGuid=ce7a00c2-0ead-4626-8997-cef9cb4d2f27&beaconIssued=2018-02-22T09:10:39,The Maven at Dairy Block,Wazee St,Denver,CO,NA,020 3564 5165,4.0,87%,4.6,419,419,4.6,87%,4.811455,4.663484,4.6778035,4.7804303
272,Denver,https://www.expedia.co.uk/Lone-Tree-Hotels-TownePlace-Suites-By-Marriott-Denver-SouthLone-Tree.h18090296.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290642157&vip=false&c=cdd5c865-f47a-455d-a255-5554e43f5b05&&exp_dp=105.86&exp_ts=1519290641270&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,TownePlace Suites by Marriott Denver South/Lone Tree,Cabela Drive,Lone Tree,CO,NA,020 3564 5165,2.5,91%,4.5,97,97,4.5,91%,4.752577,4.56701,4.4433002,4.6907215
273,Denver,https://www.expedia.co.uk/Golden-Hotels-Hampton-Inn-Denver-WestGolden.h151007.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290642157&vip=false&c=cdd5c865-f47a-455d-a255-5554e43f5b05&&exp_dp=115.17&exp_ts=1519290641271&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Hampton Inn-Denver West/Golden,W Colfax Ave,Golden,CO,NA,020 3564 5165,2.5,90%,4.3,954,954,4.3,90%,4.449683,4.4685545,4.301153,4.2010865
274,Denver,https://www.expedia.co.uk/Denver-Hotels-TownePlace-Suites-By-Marriott-Denver-Airport-At-Gateway-Park.h4937796.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290642157&vip=false&c=cdd5c865-f47a-455d-a255-5554e43f5b05&&exp_dp=123.94&exp_ts=1519290641271&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,TownePlace Suites by Marriott Denver Airport at Gateway Park,N Kittredge Street,Denver,CO,NA,020 3564 5165,2.5,89%,4.5,258,258,4.5,89%,4.68217,4.5077543,4.581395,4.599221
275,Denver,https://www.expedia.co.uk/Littleton-Highlands-Ranch-Hotels-Towneplace-Suites-By-Marriott-Denver-Southwest.h484860.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290642157&vip=false&c=cdd5c865-f47a-455d-a255-5554e43f5b05&&exp_dp=104.92&exp_ts=1519290641271&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Towneplace Suites By Marriott Denver Southwest,W Toller Dr,Littleton,CO,NA,020 3564 5165,2.5,93%,4.4,226,226,4.4,93%,4.49115,4.442477,4.3849573,4.3881273
276,Denver,https://www.expedia.co.uk/Watkins-Hotels-Country-Manor-Motel-Watkins.h5388872.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290642157&vip=false&c=cdd5c865-f47a-455d-a255-5554e43f5b05&&exp_dp=51.6&exp_ts=1519290641272&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Country Manor Motel Watkins,East Colfax Avenue,Watkins,CO,NA,020 3564 5165,2.0,63%,3.2,33,33,3.2,63%,3.3030303,3.3333333,3.2727273,2.878788
277,Denver,https://www.expedia.co.uk/Denver-Hotels-SpringHill-Suites-By-Marriott-Denver-Airport.h1764935.Hotel-Information?chkin=22%2F2%2F2018&chkout=23%2F2%2F2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290642157&vip=false&c=cdd5c865-f47a-455d-a255-5554e43f5b05&&exp_dp=157.2&exp_ts=1519290641272&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR&candidateHmGuid=ce7a00c2-0ead-4626-8997-cef9cb4d2f27&beaconIssued=2018-02-22T09:10:39,SpringHill Suites by Marriott Denver Airport,E 68th Ave,Denver,CO,NA,020 3564 5165,2.5,89%,4.3,489,489,4.3,89%,4.4907966,4.314928,4.372187,4.4038444
278,Denver,https://www.expedia.co.uk/Henderson-Hotels-Super-8-HendersonNortheast-Denver-Area.h904258.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290642157&vip=false&c=cdd5c865-f47a-455d-a255-5554e43f5b05&&exp_dp=55.73&exp_ts=1519290641273&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Super 8 - Henderson/Northeast Denver Area,I-76 I-76 and 88th Ave,Henderson,CO,NA,020 3564 5165,2.0,51%,2.9,154,154,2.9,51%,3.1038966,3.4675324,2.9415584,2.6399996
279,Denver,https://www.expedia.co.uk/Arvada-Hotels-Savannah-Suites-Arvada.h1771662.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290642157&vip=false&c=cdd5c865-f47a-455d-a255-5554e43f5b05&&exp_dp=56.66&exp_ts=1519290641273&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,"Savannah Suites - Arvada, Colorado",North Sheridan Boulevard,Arvada,CO,NA,020 3564 5165,2.0,50%,2.9,530,530,2.9,50%,3.3132076,3.2698114,3.0320754,3.0176208
280,Denver,https://www.expedia.co.uk/Denver-Hotels-SpringHill-Suites-By-Marriott-Denver-Airport.h1764935.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178254&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290642157&vip=false&c=cdd5c865-f47a-455d-a255-5554e43f5b05&&exp_dp=157.2&exp_ts=1519290641274&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,SpringHill Suites by Marriott Denver Airport,E 68th Ave,Denver,CO,NA,020 3564 5165,2.5,89%,4.3,489,489,4.3,89%,4.4907966,4.314928,4.372187,4.4038444
